MUNICIPIO,NOMBRE_MUNICIPIO,SECCION,CASILLA,NOMINAL,PAN,PRI,PRD,PVEM,PT,MC,PANAL,MORENA,PES,PAN_MC,PT_MORENA_PES,PT_MORENA,PT_PES,MORENA_PES,INDEPENDIENTE_1,INDEPENDIENTE_2,INDEPENDIENTE_3,INDEPENDIENTE_4,INDEPENDIENTE_5,INDEPENDIENTE_6,INDEPENDIENTE_7,INDEPENDIENTE_8,INDEPENDIENTE_9,INDEPENDIENTE_10,INDEPENDIENTE_11,INDEPENDIENTE_12,INDEPENDIENTE_13,INDEPENDIENTE_14,INDEPENDIENTE_15,INDEPENDIENTE_16,NO_REG,NULOS
19,CHIHUAHUA,637,B1,704,169,32,5,10,9,15,6,118,5,4,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
19,CHIHUAHUA,638,B1,377,96,20,3,2,6,2,4,54,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
19,CHIHUAHUA,638,C1,377,84,17,0,5,5,1,4,64,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
19,CHIHUAHUA,639,B1,711,117,61,3,14,6,6,8,103,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
19,CHIHUAHUA,640,B1,430,89,39,3,11,7,6,6,54,4,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
19,CHIHUAHUA,640,C1,430,82,33,2,9,8,4,9,48,7,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
19,CHIHUAHUA,641,B1,740,286,50,2,14,6,7,5,88,10,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
19,CHIHUAHUA,641,C1,740,295,47,2,11,9,7,4,76,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
19,CHIHUAHUA,641,C2,740,294,53,1,10,8,4,8,83,7,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
19,CHIHUAHUA,641,C3,740,293,51,2,11,9,5,5,83,11,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
19,CHIHUAHUA,641,C4,740,266,53,2,10,7,7,12,91,2,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
19,CHIHUAHUA,641,C5,740,292,48,7,11,10,4,4,76,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
19,CHIHUAHUA,641,C6,740,269,38,3,11,4,4,10,77,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
19,CHIHUAHUA,641,C7,740,285,57,2,6,8,9,5,70,11,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
19,CHIHUAHUA,641,C8,740,289,49,6,7,8,8,8,84,5,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
19,CHIHUAHUA,641,C9,740,290,59,4,8,6,3,8,2,8,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
19,CHIHUAHUA,641,C10,740,299,42,1,12,11,6,7,73,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
19,CHIHUAHUA,641,C11,740,269,39,6,11,8,3,8,93,3,2,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
19,CHIHUAHUA,641,C12,739,216,50,0,11,10,9,6,86,14,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
19,CHIHUAHUA,641,C13,739,265,60,1,9,4,2,6,79,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
19,CHIHUAHUA,641,C14,739,313,59,0,14,8,4,5,71,8,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
19,CHIHUAHUA,642,B1,421,86,20,0,9,11,12,7,67,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,CHIHUAHUA,642,C1,421,92,16,3,4,18,9,8,61,11,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
19,CHIHUAHUA,643,B1,589,170,38,6,5,9,6,3,81,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22
19,CHIHUAHUA,643,C1,589,195,28,4,8,8,8,11,72,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
19,CHIHUAHUA,644,B1,392,82,18,3,6,9,1,6,62,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
19,CHIHUAHUA,644,C1,391,87,25,6,6,12,2,7,53,12,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
19,CHIHUAHUA,645,B1,715,152,51,10,8,15,10,5,82,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
19,CHIHUAHUA,646,B1,569,96,28,3,17,27,7,5,84,10,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
19,CHIHUAHUA,646,C1,569,114,42,4,7,20,6,5,78,5,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
19,CHIHUAHUA,647,B1,493,115,31,3,8,11,6,7,69,7,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
19,CHIHUAHUA,647,C1,493,120,27,3,9,7,7,2,68,6,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
19,CHIHUAHUA,648,B1,537,86,44,3,11,18,6,12,74,6,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
19,CHIHUAHUA,649,B1,390,85,20,2,4,17,7,5,64,6,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
19,CHIHUAHUA,649,C1,389,64,25,2,6,10,5,6,60,0,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
19,CHIHUAHUA,650,B1,483,106,41,3,6,16,3,9,80,5,0,3,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
19,CHIHUAHUA,651,B1,703,141,35,8,7,17,8,8,110,8,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19
19,CHIHUAHUA,652,B1,561,125,42,3,14,10,5,5,77,8,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
19,CHIHUAHUA,653,B1,668,314,51,1,7,13,1,8,64,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
19,CHIHUAHUA,653,C1,667,335,52,0,5,9,3,5,74,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
19,CHIHUAHUA,653,C2,667,352,62,2,5,2,2,4,69,0,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
19,CHIHUAHUA,653,C3,667,334,52,0,5,9,3,5,74,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
19,CHIHUAHUA,653,C4,667,336,46,2,1,2,6,6,66,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
19,CHIHUAHUA,653,C5,667,332,58,1,4,11,3,7,59,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
19,CHIHUAHUA,653,C6,667,346,53,1,5,4,7,5,48,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
19,CHIHUAHUA,654,B1,491,107,31,3,6,8,9,6,75,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
19,CHIHUAHUA,654,C1,491,109,29,2,7,5,3,1,79,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
19,CHIHUAHUA,655,B1,724,169,27,4,9,13,5,13,121,3,3,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
19,CHIHUAHUA,656,B1,542,105,44,3,10,6,4,8,75,15,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12
19,CHIHUAHUA,657,B1,420,84,35,2,6,9,6,4,64,9,1,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
19,CHIHUAHUA,657,C1,419,83,22,2,9,9,3,6,57,8,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
19,CHIHUAHUA,658,B1,588,149,41,6,9,15,6,7,89,10,6,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
19,CHIHUAHUA,659,B1,631,140,44,5,16,5,7,7,92,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14
19,CHIHUAHUA,660,B1,394,71,20,3,10,3,7,5,62,9,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
19,CHIHUAHUA,660,C1,393,66,32,6,7,9,8,7,57,6,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
19,CHIHUAHUA,661,B1,610,145,27,5,18,15,12,6,84,14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16
19,CHIHUAHUA,661,C1,609,132,27,4,17,10,8,8,96,6,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
19,CHIHUAHUA,661,C2,609,151,40,4,12,6,5,10,82,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
19,CHIHUAHUA,661,C3,609,159,40,8,13,6,11,8,90,6,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
19,CHIHUAHUA,661,C4,609,145,29,4,9,11,9,5,95,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
19,CHIHUAHUA,662,B1,533,142,16,1,8,15,6,75,4,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
19,CHIHUAHUA,663,B1,551,121,49,2,6,5,5,6,87,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
19,CHIHUAHUA,664,B1,534,109,43,2,4,5,9,8,92,4,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
19,CHIHUAHUA,665,B1,376,74,32,2,5,13,8,2,48,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
19,CHIHUAHUA,666,B1,615,101,53,5,15,25,5,4,91,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
19,CHIHUAHUA,667,B1,572,96,45,3,8,12,0,8,100,7,1,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19
19,CHIHUAHUA,668,B1,733,165,41,3,18,18,5,12,122,11,2,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
19,CHIHUAHUA,669,B1,587,155,44,3,6,12,2,10,79,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
19,CHIHUAHUA,669,C1,586,135,39,4,14,1,6,5,63,7,0,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
19,CHIHUAHUA,671,B1,619,111,51,8,15,14,6,21,83,6,0,1,14,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
19,CHIHUAHUA,671,C1,618,147,53,5,13,18,5,6,93,7,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
19,CHIHUAHUA,672,B1,570,155,44,2,7,24,5,4,73,9,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
19,CHIHUAHUA,673,B1,587,125,35,11,7,13,10,5,97,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
19,CHIHUAHUA,674,B1,492,149,38,5,8,11,11,4,64,4,1,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
19,CHIHUAHUA,674,C1,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,CHIHUAHUA,675,B1,735,234,59,3,10,16,7,18,94,9,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
19,CHIHUAHUA,676,B1,411,156,41,3,7,2,5,3,56,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
19,CHIHUAHUA,676,C1,410,127,43,6,7,6,5,10,55,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
19,CHIHUAHUA,677,B1,725,258,55,2,19,13,4,4,90,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
19,CHIHUAHUA,678,B1,738,234,40,5,15,13,14,10,119,6,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
19,CHIHUAHUA,679,B1,433,149,33,3,8,7,4,5,56,8,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
19,CHIHUAHUA,679,C1,432,161,30,0,9,6,2,9,52,6,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
19,CHIHUAHUA,680,B1,750,277,67,4,9,8,6,7,101,12,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
19,CHIHUAHUA,681,B1,674,220,46,5,10,18,3,9,77,6,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
19,CHIHUAHUA,682,B1,569,173,48,1,14,9,6,6,72,6,1,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
19,CHIHUAHUA,683,B1,645,124,42,4,8,11,12,12,91,4,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
19,CHIHUAHUA,684,B1,418,85,24,4,7,6,4,6,68,7,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
19,CHIHUAHUA,684,C1,418,112,28,3,6,5,5,5,60,7,2,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
19,CHIHUAHUA,685,B1,529,125,56,3,9,9,4,7,53,7,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
19,CHIHUAHUA,686,B1,642,230,63,3,8,11,4,12,79,10,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
19,CHIHUAHUA,687,B1,541,179,65,8,7,9,1,15,66,6,5,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
19,CHIHUAHUA,688,B1,434,79,29,3,4,5,5,9,47,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
19,CHIHUAHUA,688,C1,433,69,17,1,5,11,7,3,45,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
19,CHIHUAHUA,689,B1,617,221,43,3,11,8,8,4,71,6,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
19,CHIHUAHUA,689,C1,617,206,35,5,14,9,8,2,85,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
19,CHIHUAHUA,689,C2,617,224,35,4,7,10,3,5,82,11,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
19,CHIHUAHUA,690,B1,394,88,33,2,8,5,1,3,45,3,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
19,CHIHUAHUA,690,C1,394,96,23,1,7,9,2,4,61,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
19,CHIHUAHUA,691,B1,467,185,45,0,2,6,4,6,52,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
19,CHIHUAHUA,691,C1,467,181,36,1,8,6,5,6,70,3,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
19,CHIHUAHUA,692,B1,609,214,43,4,10,13,5,20,78,3,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
19,CHIHUAHUA,692,C1,609,207,58,1,12,9,6,8,87,8,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
19,CHIHUAHUA,693,B1,711,291,54,5,3,5,6,5,86,11,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
19,CHIHUAHUA,694,B1,546,211,40,1,5,7,4,9,80,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
19,CHIHUAHUA,695,B1,535,109,27,3,11,20,5,15,74,11,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14
19,CHIHUAHUA,695,C1,535,134,38,5,5,10,4,10,81,6,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
19,CHIHUAHUA,696,B1,639,280,48,1,9,8,5,8,71,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
19,CHIHUAHUA,696,C1,532,236,44,5,8,10,4,6,70,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
19,CHIHUAHUA,697,B1,591,189,57,2,12,8,13,7,79,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
19,CHIHUAHUA,697,C1,591,196,57,2,14,6,6,9,67,6,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
19,CHIHUAHUA,698,B1,502,181,40,5,4,12,5,9,61,15,2,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
19,CHIHUAHUA,699,B1,427,162,37,4,7,4,1,9,52,8,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
19,CHIHUAHUA,699,C1,426,165,25,4,7,7,4,4,63,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
19,CHIHUAHUA,700,B1,738,268,47,2,9,8,11,12,85,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
19,CHIHUAHUA,701,B1,547,196,56,3,6,6,7,8,51,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
19,CHIHUAHUA,702,B1,726,190,43,2,13,18,8,7,107,7,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
19,CHIHUAHUA,703,B1,519,134,36,3,11,10,5,9,64,8,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
19,CHIHUAHUA,703,C1,519,130,28,3,9,13,6,11,73,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15
19,CHIHUAHUA,703,C2,519,149,35,2,9,7,5,3,72,8,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
19,CHIHUAHUA,704,B1,434,140,40,3,12,13,5,6,60,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
19,CHIHUAHUA,704,C1,433,141,28,4,4,9,4,4,57,6,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
19,CHIHUAHUA,705,B1,582,180,29,5,16,8,5,6,109,9,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
19,CHIHUAHUA,705,C1,581,220,37,4,10,15,12,7,78,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
19,CHIHUAHUA,706,B1,593,205,56,5,9,9,5,6,80,8,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12
19,CHIHUAHUA,707,B1,614,198,68,2,12,5,8,9,82,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
19,CHIHUAHUA,708,B1,528,168,82,2,6,5,4,8,74,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
19,CHIHUAHUA,709,B1,601,182,37,4,11,9,7,9,89,11,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13
19,CHIHUAHUA,710,B1,728,240,42,5,11,10,12,5,75,10,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
19,CHIHUAHUA,712,B1,505,139,52,5,6,8,2,5,78,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
19,CHIHUAHUA,713,B1,554,229,56,2,9,8,4,10,57,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
19,CHIHUAHUA,713,C1,553,246,62,65,6,5,5,9,48,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
19,CHIHUAHUA,714,B1,680,256,50,3,8,14,8,6,74,12,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12
19,CHIHUAHUA,714,C1,679,249,56,5,7,3,6,9,100,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
19,CHIHUAHUA,715,B1,713,281,51,2,13,1,6,7,83,7,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
19,CHIHUAHUA,716,B1,538,164,57,1,4,12,4,4,79,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
19,CHIHUAHUA,716,C1,538,182,63,2,9,3,4,2,68,10,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
19,CHIHUAHUA,717,B1,630,259,56,6,10,6,2,8,81,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
19,CHIHUAHUA,717,C1,630,259,49,4,9,7,3,12,70,6,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13
19,CHIHUAHUA,718,B1,635,291,52,5,8,8,1,6,77,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
19,CHIHUAHUA,718,C1,634,306,57,2,4,5,2,8,89,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
19,CHIHUAHUA,718,C2,634,308,45,4,9,7,1,8,67,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
19,CHIHUAHUA,718,C3,634,282,54,3,9,4,7,10,77,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
19,CHIHUAHUA,718,C4,634,283,58,4,8,11,3,9,73,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
19,CHIHUAHUA,719,B1,590,256,54,6,6,6,7,10,54,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
19,CHIHUAHUA,719,C1,589,234,54,3,8,6,4,7,61,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
19,CHIHUAHUA,720,B1,496,162,46,3,13,3,3,7,69,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
19,CHIHUAHUA,720,C1,495,169,50,2,9,3,4,5,42,10,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
19,CHIHUAHUA,721,B1,391,160,27,2,7,5,4,2,56,3,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
19,CHIHUAHUA,721,C1,390,158,30,6,2,2,0,3,61,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
19,CHIHUAHUA,722,B1,459,200,35,2,5,6,2,7,50,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
19,CHIHUAHUA,722,C1,459,184,52,2,7,5,3,8,66,4,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
19,CHIHUAHUA,723,B1,406,157,32,0,8,1,4,3,46,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
19,CHIHUAHUA,723,C1,405,141,27,1,3,10,5,4,53,7,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
19,CHIHUAHUA,724,B1,448,114,38,2,8,7,7,7,55,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
19,CHIHUAHUA,724,C1,448,103,22,1,6,7,6,9,52,7,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
19,CHIHUAHUA,725,B1,604,159,41,5,10,12,8,6,71,9,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
19,CHIHUAHUA,725,C1,603,147,45,4,13,6,10,12,85,8,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
19,CHIHUAHUA,725,C2,603,138,32,3,7,9,7,10,99,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
19,CHIHUAHUA,726,B1,556,159,43,4,11,15,2,7,69,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
19,CHIHUAHUA,726,C1,556,168,39,2,9,11,3,2,65,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
19,CHIHUAHUA,726,C2,556,177,34,0,14,11,12,10,76,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
19,CHIHUAHUA,727,B1,552,172,23,3,4,5,3,5,78,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
19,CHIHUAHUA,728,B1,621,198,42,4,12,5,8,6,95,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
19,CHIHUAHUA,729,B1,521,144,30,2,11,9,8,3,86,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
