MUNICIPIO,SECCION,CASILLA,PAN,PRI_PVEM_PTP_PANAL,PRD,MC,MORENA,INDEPENDIENTE,NO_REG,NULOS
JUAREZ,3046,B,21,39,1,5,2,18,0,5
JUAREZ,3047,B,25,28,0,5,3,36,0,2
JUAREZ,3048,B,21,28,5,4,4,22,0,2
JUAREZ,3049,B,23,34,1,2,3,23,1,4
JUAREZ,3050,B,31,37,3,4,0,29,5,9
JUAREZ,3051,B,24,25,1,6,6,19,2,1
JUAREZ,3052,B,30,34,3,6,3,22,4,6
JUAREZ,3053,B,28,31,2,7,6,35,0,11
JUAREZ,3054,B,23,14,2,0,7,17,2,3
JUAREZ,3055,B,13,32,0,2,4,10,0,1
JUAREZ,3056,B,15,23,0,2,2,26,0,4
JUAREZ,3057,B,29,23,2,6,5,19,0,3
JUAREZ,3058,B,25,32,3,6,7,18,3,4
JUAREZ,3059,B,16,16,0,2,3,15,0,3
JUAREZ,3060,B,33,40,2,5,3,23,0,3
JUAREZ,3061,B,10,17,0,6,1,18,0,2
JUAREZ,3062,B,27,30,0,3,5,23,2,1
JUAREZ,3063,B,27,19,0,5,6,25,0,2
JUAREZ,3064,B,36,24,3,5,18,21,0,4
JUAREZ,3065,B,27,33,1,6,10,24,0,9
JUAREZ,3066,B,18,43,1,6,4,26,2,3
JUAREZ,3067,B,25,39,0,9,6,26,0,7
JUAREZ,3068,B,27,36,1,2,8,30,0,5
JUAREZ,3069,B,30,33,1,6,8,15,6,4
JUAREZ,3070,B,23,38,1,4,1,19,0,7
JUAREZ,3071,B,21,23,1,7,1,19,0,4
JUAREZ,3072,B,21,41,0,4,11,20,0,8
JUAREZ,3073,B,17,12,3,6,5,20,0,10
JUAREZ,3074,B,28,29,1,8,6,19,0,5
JUAREZ,3075,B,20,34,0,7,5,13,0,2
JUAREZ,3076,B,24,31,2,2,9,16,3,2
JUAREZ,3077,B,22,34,0,9,6,20,3,8
JUAREZ,3078,B,24,28,0,9,4,22,5,4
JUAREZ,3079,B,25,44,1,4,4,17,4,0
JUAREZ,3080,B,25,27,3,5,5,20,4,5
JUAREZ,3081,B,23,34,1,3,8,17,0,3
JUAREZ,3082,B,33,37,2,7,5,17,0,9
JUAREZ,3083,B,18,33,1,7,3,27,1,4
JUAREZ,3084,B,24,28,2,10,14,22,0,10
JUAREZ,3085,B,48,18,2,5,7,19,0,11
JUAREZ,3086,B,17,23,0,5,2,23,0,10
JUAREZ,3087,B,38,36,3,7,7,19,0,6
JUAREZ,3088,B,23,34,1,6,8,25,0,10
JUAREZ,3089,B,44,41,2,3,9,32,0,4
JUAREZ,3090,B,31,31,2,2,9,16,2,5
JUAREZ,3091,B,21,26,0,0,2,14,0,0
JUAREZ,3092,B,28,24,3,7,5,25,0,6
JUAREZ,3093,B,24,31,2,2,6,21,1,6
JUAREZ,3094,B,16,18,1,1,4,17,2,4
JUAREZ,3095,B,9,46,0,5,1,18,0,2
JUAREZ,3096,B,40,40,3,12,0,18,0,4
JUAREZ,3097,B,33,32,2,3,10,26,0,11
JUAREZ,3098,B,17,16,1,6,4,10,0,5
JUAREZ,3099,B,15,33,2,1,3,12,3,1
JUAREZ,3100,B,24,38,1,3,0,27,0,5
JUAREZ,3101,B,59,89,3,9,9,61,0,11
JUAREZ,3102,B,84,108,2,12,8,65,3,18
JUAREZ,3103,B,102,54,2,5,11,79,0,11
JUAREZ,3104,B,111,59,2,7,10,97,3,6
JUAREZ,3105,B,83,82,2,8,14,91,4,5
JUAREZ,3106,B,63,57,2,11,10,54,0,7
JUAREZ,3106,C1,78,51,0,11,5,62,5,7
JUAREZ,3107,B,105,94,3,28,15,117,0,12
JUAREZ,3108,B,114,72,1,8,13,78,2,4
JUAREZ,3108,ES1,114,79,3,9,16,105,3,11
JUAREZ,3109,B,57,33,5,6,4,57,0,2
JUAREZ,3109,C1,52,29,3,10,5,56,4,2
JUAREZ,3110,B,54,38,3,6,7,46,6,4
JUAREZ,3110,C1,61,33,2,6,5,39,0,3
JUAREZ,3111,B,73,40,4,4,3,76,0,5
JUAREZ,3111,C1,59,46,2,7,12,66,0,4
JUAREZ,3112,B,82,74,5,13,10,105,0,5
JUAREZ,3113,B,49,58,3,6,7,35,1,3
JUAREZ,3113,C1,58,53,1,10,9,62,0,13
JUAREZ,3114,B,66,40,0,12,4,73,5,2
JUAREZ,3114,C1,76,45,1,4,9,71,0,11
JUAREZ,3115,B,52,33,2,8,15,48,3,3
JUAREZ,3115,C1,58,48,7,7,13,58,0,9
JUAREZ,3116,B,76,50,2,11,14,80,0,7
JUAREZ,3117,B,80,47,6,7,10,60,1,5
JUAREZ,3117,C1,77,41,6,9,9,47,0,10
JUAREZ,3118,B,59,51,2,9,14,47,0,2
JUAREZ,3118,C1,57,60,3,0,10,52,2,3
JUAREZ,3119,B,58,56,2,6,14,73,0,8
JUAREZ,3119,C1,79,42,3,1,1,70,0,4
JUAREZ,3119,C2,67,50,3,9,16,55,3,2
JUAREZ,3120,B,12,15,0,4,1,13,1,1
JUAREZ,3121,B,35,19,2,9,5,24,0,7
JUAREZ,3122,B,34,34,4,8,11,33,5,5
JUAREZ,3123,B,55,44,3,8,6,34,4,4
JUAREZ,3124,B,20,43,3,5,1,40,5,3
JUAREZ,3125,B,35,46,3,9,7,52,3,8
JUAREZ,3126,B,39,59,0,9,6,33,2,5
JUAREZ,3127,B,33,25,4,9,9,36,0,8
JUAREZ,3128,B,29,41,4,11,3,26,4,4
JUAREZ,3129,B,38,22,1,8,3,26,0,5
JUAREZ,3130,B,32,50,3,8,9,36,3,2
JUAREZ,3131,B,23,46,2,8,7,27,4,3
JUAREZ,3132,B,28,35,1,1,10,15,4,4
JUAREZ,3133,B,26,27,1,8,3,19,0,7
JUAREZ,3134,B,38,65,3,9,11,24,0,12
JUAREZ,3135,B,47,59,4,8,9,18,2,15
JUAREZ,3136,B,45,68,2,9,4,29,0,7
JUAREZ,3137,B,17,32,2,5,5,35,0,7
JUAREZ,3138,B,18,27,1,4,3,16,0,2
JUAREZ,3139,B,27,36,4,8,8,26,3,9
JUAREZ,3140,B,50,58,10,15,5,37,0,37
JUAREZ,3141,B,18,26,1,3,4,7,0,5
JUAREZ,3142,B,39,62,2,5,7,16,0,5
JUAREZ,3143,B,30,50,2,5,7,19,0,12
JUAREZ,3144,B,22,29,4,3,1,30,3,4
JUAREZ,3145,B,13,29,3,5,3,10,1,4
JUAREZ,3146,B,30,56,2,13,14,21,8,6
JUAREZ,3147,B,37,34,5,4,6,25,5,1
JUAREZ,3148,B,50,58,10,15,5,37,0,8
JUAREZ,3149,B,104,75,5,7,7,79,3,10
JUAREZ,3150,B,61,75,9,12,2,52,4,7
JUAREZ,3151,B,35,57,1,0,8,0,0,0
JUAREZ,3152,B,37,57,2,12,7,24,0,11
JUAREZ,3153,B,32,59,3,6,6,23,9,11
JUAREZ,3154,B,37,56,3,12,12,29,0,16
JUAREZ,3155,B,38,45,3,11,13,31,0,17
JUAREZ,3156,B,45,68,2,9,4,29,0,7
JUAREZ,3157,B,43,51,4,11,13,36,0,2
JUAREZ,3158,B,65,66,4,6,10,76,0,8
JUAREZ,3159,B,30,73,2,10,10,34,0,18
JUAREZ,3160,B,33,63,8,16,7,31,0,13
JUAREZ,3161,B,54,54,2,5,4,58,7,6
JUAREZ,3162,B,36,59,3,12,10,41,0,17
JUAREZ,3163,B,50,54,1,14,7,39,8,4
JUAREZ,3164,B,33,89,1,9,8,84,0,8
JUAREZ,3165,B,38,47,2,5,7,20,0,8
JUAREZ,3166,B,29,50,2,11,10,47,0,13
JUAREZ,3167,B,34,65,1,5,5,22,0,12
JUAREZ,3168,B,36,48,4,8,5,0,0,0
JUAREZ,3169,B,44,58,4,6,7,28,0,16
JUAREZ,3170,B,44,55,4,4,9,41,5,4
JUAREZ,3171,B,59,71,6,10,14,47,10,3
JUAREZ,3172,B,31,63,0,18,11,37,0,0
JUAREZ,3173,B,26,48,2,5,9,35,0,11
JUAREZ,3174,B,34,48,1,12,13,35,0,0
JUAREZ,3175,B,17,32,2,5,5,35,0,7
JUAREZ,3176,B,24,50,4,16,5,14,0,9
JULIMES,2199,B,146,123,5,0,1,38,0,2
JULIMES,2199,C1,158,104,13,0,2,27,0,4
JULIMES,2200,B,156,100,5,0,2,28,0,5
JULIMES,2200,C1,152,101,7,1,2,31,0,6
JULIMES,2201,B,106,113,12,0,1,19,1,4
JULIMES,2203,B,163,124,9,0,16,38,1,11
JULIMES,2203,C1,173,128,4,0,4,28,0,5
JULIMES,2204,B,95,185,7,0,0,43,0,7
JULIMES,2205,B,173,144,6,0,4,24,0,14
LOPEZ,2206,B,149,144,10,2,9,65,0,13
LOPEZ,2206,C1,161,133,9,1,5,73,0,16
LOPEZ,2207,B,124,144,8,1,7,40,0,10
LOPEZ,2207,C1,102,118,7,1,2,35,0,6
LOPEZ,2208,B,57,38,3,0,38,42,0,9
LOPEZ,2209,B,49,87,5,1,13,17,0,9
LOPEZ,2211,B,87,123,3,0,20,54,0,24
LOPEZ,2212,B,119,164,5,1,13,45,1,7
MADERA,2214,B,242,77,10,2,1,48,0,9
MADERA,2215,B,232,85,10,7,1,52,0,7
MADERA,2215,C1,246,88,12,0,0,57,6,0
MADERA,2216,B,255,93,9,0,0,39,0,16
MADERA,2217,B,213,108,5,2,0,35,0,7
MADERA,2218,B,142,43,7,1,0,23,0,8
MADERA,2218,C1,150,30,3,3,2,31,1,4
MADERA,2219,B,211,98,11,4,1,36,11,0
MADERA,2220,B,152,62,6,1,1,34,0,10
MADERA,2221,B,193,72,5,2,0,57,0,2
MADERA,2222,B,119,67,10,1,3,28,0,3
MADERA,2223,B,190,93,3,3,0,54,0,4
MADERA,2224,B,159,110,7,0,0,31,0,6
MADERA,2225,B,149,76,7,2,0,36,0,15
MADERA,2225,C1,141,80,14,3,0,43,0,12
MADERA,2226,B,144,111,4,3,1,38,0,12
MADERA,2226,C1,159,80,14,7,2,42,1,7
MADERA,2226,C2,173,95,7,2,1,38,0,10
MADERA,2227,B,151,88,10,1,0,33,0,10
MADERA,2227,EX1,55,12,1,2,1,13,1,3
MADERA,2228,B,111,78,5,1,2,25,1,3
MADERA,2229,B,182,125,7,8,0,31,0,9
MADERA,2230,B,126,47,12,6,0,31,0,11
MADERA,2230,C1,140,58,3,1,0,37,0,5
MADERA,2231,B,34,64,2,1,1,4,0,5
MADERA,2232,B,65,59,5,0,3,7,0,6
MADERA,2233,B,66,40,1,0,2,7,0,4
MADERA,2234,B,65,61,1,1,2,4,0,3
MADERA,2235,B,44,42,6,0,1,3,0,4
MADERA,2236,B,9,16,0,1,0,1,0,2
MADERA,2236,EX1,14,21,0,0,0,3,0,2
MADERA,2237,B,106,106,10,0,1,21,2,12
MADERA,2238,B,97,128,1,0,0,27,0,6
MADERA,2239,B,157,109,10,2,2,27,1,9
MADERA,2240,B,96,120,8,1,1,10,0,11
MADERA,2241,B,146,113,3,1,0,20,0,7
MADERA,2242,B,106,82,7,0,0,13,0,7
MADERA,2243,B,75,58,5,0,0,25,0,11
MADERA,2244,B,64,46,1,0,0,12,0,1
MADERA,2245,B,58,26,0,0,0,13,0,2
MADERA,2245,EX1,25,26,0,0,0,11,0,3
MADERA,2246,B,85,56,14,1,0,19,0,1
MADERA,2247,B,88,124,32,0,0,20,0,5
MADERA,2248,B,35,31,2,0,1,0,0,4
MADERA,2249,B,40,48,1,0,0,12,0,3
MADERA,2250,B,147,111,8,0,1,9,0,10
MADERA,2251,B,59,58,3,0,0,5,0,0
MADERA,2251,EX1,53,39,3,0,1,7,0,5
MADERA,2252,B,45,47,0,0,0,2,0,1
MADERA,2253,B,19,27,0,0,0,2,0,3
MADERA,2254,B,84,24,6,3,0,14,0,0
MADERA,2255,B,109,74,3,0,1,18,0,12
MADERA,2255,EX1,87,14,15,0,0,17,0,2
MADERA,2256,B,174,23,0,0,0,1,0,4
MADERA,2256,EX1,56,21,1,0,0,3,0,0
MADERA,2257,B,18,57,5,0,0,0,0,7
MADERA,2258,B,109,49,9,2,2,13,0,11
MADERA,2259,B,111,47,5,6,0,11,0,12
MADERA,2260,B,35,27,0,0,0,4,0,3
MAGUARICHI,2261,B,63,255,1,3,4,9,0,5
MAGUARICHI,2262,B,18,59,0,0,0,1,0,4
MAGUARICHI,2263,B,15,83,0,1,0,0,0,1
MAGUARICHI,2264,B,11,72,0,0,0,0,0,2
MAGUARICHI,2265,B,29,128,0,1,1,0,0,11
MANUEL BENAVIDES,2266,B,141,274,10,0,3,11,1,20
MANUEL BENAVIDES,2267,B,93,302,18,1,1,9,1,14
MANUEL BENAVIDES,2268,B,21,109,0,0,0,4,0,3
MANUEL BENAVIDES,2269,B,46,53,0,0,0,2,0,1
MANUEL BENAVIDES,2270,B,53,153,1,0,0,3,0,17
MATACHI,2271,B,64,31,0,12,0,12,0,5
MATACHI,2272,B,134,119,2,13,0,20,0,12
MATACHI,2272,C1,155,97,2,21,5,22,0,15
MATACHI,2273,B,139,85,0,13,0,21,0,6
MATACHI,2274,B,123,53,2,9,3,2,0,7
MATACHI,2275,B,44,20,0,7,0,4,0,7
MATACHI,2276,B,74,51,1,37,0,36,0,9
MATACHI,2277,B,33,49,0,42,1,20,2,15
MATAMOROS,2278,B,218,176,0,41,3,39,0,15
MATAMOROS,2278,C1,211,152,1,37,5,45,0,21
MATAMOROS,2279,B,152,92,1,16,3,25,0,5
MATAMOROS,2279,C1,125,78,1,11,1,27,0,10
MATAMOROS,2280,B,151,105,1,7,1,15,0,8
MATAMOROS,2281,B,143,42,0,1,0,12,0,2
MATAMOROS,2282,B,88,70,0,2,0,2,0,1
MATAMOROS,2283,B,40,44,0,6,0,2,0,3
MATAMOROS,2286,B,94,78,2,0,4,1,0,3
MATAMOROS,2287,B,68,33,0,2,0,0,0,4
MEOQUI,2288,B,163,94,18,18,10,95,0,1
MEOQUI,2288,C1,162,117,13,8,6,65,0,3
MEOQUI,2288,C2,185,65,18,10,8,76,0,10
MEOQUI,2289,B,137,65,11,10,7,71,0,0
MEOQUI,2289,C1,152,66,15,12,7,55,0,5
MEOQUI,2290,B,96,87,23,14,12,45,0,2
MEOQUI,2290,C1,101,76,16,13,9,48,0,11
MEOQUI,2290,C2,119,90,16,13,11,33,0,4
MEOQUI,2291,B,130,91,14,12,9,54,0,3
MEOQUI,2291,C1,108,98,21,17,9,66,0,2
MEOQUI,2291,C2,129,95,24,10,9,58,0,11
MEOQUI,2291,C3,123,90,18,13,10,61,0,8
MEOQUI,2292,B,88,58,14,23,11,36,0,13
MEOQUI,2292,C1,85,59,16,20,10,57,0,6
MEOQUI,2292,C2,77,56,15,21,13,46,0,9
MEOQUI,2293,B,98,88,26,57,17,52,0,10
MEOQUI,2294,B,102,78,13,12,3,25,0,2
MEOQUI,2294,C1,112,53,18,23,5,32,0,7
MEOQUI,2295,B,172,80,8,5,1,44,0,8
MEOQUI,2296,B,164,107,17,22,3,62,0,5
MEOQUI,2297,B,203,106,11,17,4,66,0,6
MEOQUI,2298,B,133,110,14,8,9,43,0,4
MEOQUI,2299,B,149,112,7,8,2,54,0,5
MEOQUI,2300,B,92,87,3,6,6,42,0,4
MEOQUI,2300,C1,122,61,8,5,7,31,0,6
MEOQUI,2301,B,164,105,15,18,6,84,0,16
MEOQUI,2302,B,99,88,20,31,12,54,0,8
MEOQUI,2302,C1,106,74,24,29,9,47,0,13
MEOQUI,2302,ES1,61,43,3,7,3,39,0,6
MEOQUI,2303,B,68,80,7,27,6,38,0,10
MEOQUI,2303,C1,88,57,2,21,3,43,0,4
MEOQUI,2304,B,70,51,12,12,1,26,0,6
MEOQUI,2304,C1,94,49,2,14,1,29,0,6
MEOQUI,2305,B,79,70,5,16,2,54,0,8
MEOQUI,2305,C1,96,69,2,15,4,43,0,4
MEOQUI,2306,B,86,57,4,0,0,53,0,2
MEOQUI,2307,B,63,56,5,26,5,34,0,8
MEOQUI,2307,C1,64,44,5,19,8,44,0,3
MEOQUI,2308,B,66,54,6,25,7,46,0,13
MEOQUI,2308,C1,71,60,7,27,4,45,0,9
MEOQUI,2309,B,61,61,10,28,9,57,0,11
MEOQUI,2309,C1,72,56,13,20,9,61,0,5
MEOQUI,2310,B,29,46,8,24,3,61,0,4
MEOQUI,2311,B,55,62,7,35,8,42,0,8
MEOQUI,2311,C1,96,67,14,23,3,37,0,6
MEOQUI,2312,B,63,57,5,8,3,19,0,6
MEOQUI,2312,EX1,19,18,5,5,5,9,0,5
MEOQUI,2313,B,33,45,2,16,3,21,121,6
MEOQUI,2314,B,86,46,9,23,0,47,0,8
MEOQUI,2314,C1,60,77,6,23,4,35,1,11
MEOQUI,2315,B,104,104,18,3,3,26,0,9
MEOQUI,2316,B,47,79,12,28,5,18,0,6
MEOQUI,2316,C1,61,83,7,29,12,30,0,5
MEOQUI,2317,B,73,72,8,13,5,26,0,4
MEOQUI,2318,B,53,50,6,9,10,23,1,152
MEOQUI,2318,C1,76,41,9,13,12,20,0,8
MEOQUI,2319,B,63,72,13,11,6,24,0,8
MEOQUI,2319,C1,57,57,9,11,6,28,0,6
MEOQUI,2320,B,49,71,5,3,6,22,0,3
MEOQUI,2321,B,134,73,20,16,21,30,1,7
MEOQUI,2321,C1,106,79,15,16,12,39,0,7
MEOQUI,2322,B,72,56,36,7,7,29,0,5
MEOQUI,2322,C1,72,64,28,9,3,26,0,6
MEOQUI,2322,EX1,29,29,7,12,4,13,0,4
MORELOS,2323,B,105,224,104,3,1,7,0,40
MORELOS,2323,C1,122,242,97,1,1,7,0,23
MORELOS,2324,B,42,53,34,0,0,8,0,2
MORELOS,2325,B,192,180,107,0,1,2,0,35
MORELOS,2326,B,22,62,19,0,0,2,0,8
MORELOS,2327,B,98,110,25,0,0,2,0,11
MORELOS,2328,B,114,218,92,0,0,33,0,25
MORELOS,2329,B,75,169,81,0,0,4,0,19
MORELOS,2329,C1,75,164,63,0,2,4,0,19
MORELOS,2329,EX1,88,312,44,0,0,9,0,16
MORELOS,2330,B,78,50,65,0,0,4,0,9
MORIS,2331,B,247,213,0,6,0,6,0,10
MORIS,2331,C1,256,219,0,2,1,2,0,16
MORIS,2332,B,52,116,0,4,0,0,0,4
MORIS,2333,B,41,130,0,13,0,1,0,6
MORIS,2333,EX1,32,25,0,1,0,0,0,2
MORIS,2334,B,58,32,0,0,0,1,0,2
MORIS,2335,B,124,88,1,27,0,0,0,16
MORIS,2335,C1,116,109,1,27,0,2,1,13
MORIS,2336,B,30,90,1,19,0,0,0,10
MORIS,2337,B,64,45,4,79,0,0,0,5
MORIS,2338,B,69,69,0,14,0,0,0,4
NAMIQUIPA,2339,B,212,132,34,0,3,23,0,20
NAMIQUIPA,2340,B,143,64,12,0,0,21,0,15
NAMIQUIPA,2341,B,49,23,3,0,0,1,0,3
NAMIQUIPA,2342,B,86,83,25,0,13,11,0,11
NAMIQUIPA,2342,C1,49,23,3,0,0,1,0,3
NAMIQUIPA,2343,B,90,52,9,0,13,9,0,11
NAMIQUIPA,2343,C1,88,52,20,2,9,10,0,11
NAMIQUIPA,2344,B,142,62,15,0,2,13,0,5
NAMIQUIPA,2345,B,85,37,8,1,0,4,0,3
NAMIQUIPA,2346,B,96,53,9,0,1,12,0,13
NAMIQUIPA,2347,B,121,53,12,0,3,14,0,9
NAMIQUIPA,2348,B,150,55,21,1,6,10,0,5
NAMIQUIPA,2349,B,214,88,7,0,1,23,0,8
NAMIQUIPA,2350,B,144,55,1,0,1,11,0,12
NAMIQUIPA,2350,C1,160,65,3,0,1,8,0,8
NAMIQUIPA,2351,B,117,81,3,0,2,5,0,7
NAMIQUIPA,2351,C1,106,74,2,1,1,5,0,8
NAMIQUIPA,2352,B,169,84,37,4,8,15,0,22
NAMIQUIPA,2353,B,223,78,14,4,2,14,1,23
NAMIQUIPA,2354,B,113,63,38,1,6,19,0,11
NAMIQUIPA,2354,C1,134,64,32,2,0,9,0,12
NAMIQUIPA,2355,B,36,15,3,0,1,0,0,1
NAMIQUIPA,2356,B,48,16,3,0,0,3,0,4
NAMIQUIPA,2357,B,18,35,3,0,0,6,1,3
NAMIQUIPA,2358,B,9,17,0,0,0,0,0,1
NAMIQUIPA,2358,C1,20,20,0,0,1,4,0,0
NAMIQUIPA,2359,B,40,20,4,0,0,2,0,7
NAMIQUIPA,2360,B,38,25,12,2,0,2,0,0
NAMIQUIPA,2361,B,66,62,25,0,2,3,0,8
NAMIQUIPA,2362,B,31,26,2,0,1,5,0,2
NAMIQUIPA,2362,C1,47,36,3,0,1,5,0,2
NAMIQUIPA,2363,B,58,43,2,0,1,8,0,2
NAMIQUIPA,2364,B,22,66,6,1,3,1,0,1
NAMIQUIPA,2365,B,136,83,5,3,16,13,0,4
NAMIQUIPA,2366,B,27,29,1,0,0,1,0,1
NAMIQUIPA,2367,B,102,34,21,2,0,11,0,2
NAMIQUIPA,2368,B,112,17,4,0,1,3,0,6
NAMIQUIPA,2371,B,25,44,6,2,0,6,0,6
NAMIQUIPA,2374,B,34,20,12,1,2,4,0,8
NAMIQUIPA,2375,B,62,39,9,0,0,2,0,5
NAMIQUIPA,2378,B,16,43,10,0,0,4,0,7
NAMIQUIPA,2379,B,54,81,8,0,1,3,0,8
NAMIQUIPA,2380,B,22,67,1,0,0,2,0,2
NAMIQUIPA,2381,B,129,234,8,1,1,13,0,17
NAMIQUIPA,2382,B,60,35,2,0,0,6,0,5
NAMIQUIPA,2384,B,58,56,2,2,3,14,0,3
NAMIQUIPA,2385,B,116,42,2,0,2,10,0,3
NAMIQUIPA,2386,B,38,26,3,0,1,0,0,0
NAMIQUIPA,2387,B,42,56,1,0,0,0,0,1
NAMIQUIPA,2388,B,157,62,14,1,2,13,0,7
NAMIQUIPA,2389,B,88,45,13,0,0,1,0,10
NONOAVA,2390,B,318,203,1,2,1,9,0,3
NONOAVA,2390,C1,301,224,0,3,0,6,0,5
NONOAVA,2391,B,45,24,2,0,0,1,0,1
NONOAVA,2392,B,30,41,0,0,0,1,0,0
NONOAVA,2392,EX1,72,44,0,0,0,0,0,1
NONOAVA,2393,B,206,230,0,0,0,4,0,3
NONOAVA,2395,B,138,143,0,0,0,1,0,3
NVO. CASAS GRANDES,2396,B,112,111,18,5,15,95,0,7
NVO. CASAS GRANDES,2396,C1,123,85,18,4,3,85,0,8
NVO. CASAS GRANDES,2397,B,87,87,11,3,1,58,0,2
NVO. CASAS GRANDES,2397,C1,102,85,12,3,6,52,1,4
NVO. CASAS GRANDES,2398,B,102,109,21,5,17,79,0,4
NVO. CASAS GRANDES,2398,C1,99,89,31,2,8,0,0,8
NVO. CASAS GRANDES,2398,C2,99,92,19,8,3,81,0,8
NVO. CASAS GRANDES,2398,C3,127,109,22,4,10,75,0,8
NVO. CASAS GRANDES,2398,C4,102,116,25,4,6,84,0,4
NVO. CASAS GRANDES,2398,ES1,171,147,12,10,9,138,1,14
NVO. CASAS GRANDES,2399,B,82,103,25,2,7,56,0,7
NVO. CASAS GRANDES,2400,B,90,88,10,2,4,60,0,5
NVO. CASAS GRANDES,2401,B,108,105,7,9,9,58,0,7
NVO. CASAS GRANDES,2402,B,104,87,14,2,3,39,0,7
NVO. CASAS GRANDES,2403,B,43,59,10,3,0,40,0,2
NVO. CASAS GRANDES,2404,B,85,52,8,3,2,23,0,1
NVO. CASAS GRANDES,2405,B,52,67,7,0,3,41,0,7
NVO. CASAS GRANDES,2406,B,104,96,55,0,7,30,1,7
NVO. CASAS GRANDES,2407,B,88,84,25,9,10,26,0,15
NVO. CASAS GRANDES,2407,C1,94,74,20,7,3,45,0,3
NVO. CASAS GRANDES,2408,B,131,85,27,2,6,54,0,12
NVO. CASAS GRANDES,2409,B,96,65,19,0,2,43,0,7
NVO. CASAS GRANDES,2410,B,67,105,11,1,6,63,0,10
NVO. CASAS GRANDES,2411,B,61,77,10,5,1,26,0,4
NVO. CASAS GRANDES,2412,B,60,82,24,5,6,42,0,5
NVO. CASAS GRANDES,2413,B,82,87,11,3,5,45,0,6
NVO. CASAS GRANDES,2414,B,71,92,31,8,5,57,0,5
NVO. CASAS GRANDES,2414,C1,75,90,29,2,6,54,0,4
NVO. CASAS GRANDES,2415,B,43,49,33,7,4,21,1,7
NVO. CASAS GRANDES,2415,C1,25,58,37,2,3,17,0,6
NVO. CASAS GRANDES,2416,B,54,73,48,8,6,56,0,11
NVO. CASAS GRANDES,2416,C1,63,95,42,6,8,49,0,7
NVO. CASAS GRANDES,2417,B,94,87,22,3,2,46,0,6
NVO. CASAS GRANDES,2418,B,98,102,25,6,14,61,0,6
NVO. CASAS GRANDES,2419,B,91,131,53,3,6,59,0,9
NVO. CASAS GRANDES,2420,B,82,73,18,4,2,36,0,9
NVO. CASAS GRANDES,2421,B,68,56,10,2,4,28,0,2
NVO. CASAS GRANDES,2422,B,103,106,27,2,6,52,0,9
NVO. CASAS GRANDES,2423,B,106,86,15,4,3,0,1,4
NVO. CASAS GRANDES,2424,B,87,71,14,2,3,42,0,9
NVO. CASAS GRANDES,2425,B,96,63,18,3,6,41,0,14
NVO. CASAS GRANDES,2426,B,109,82,46,8,10,38,0,1
NVO. CASAS GRANDES,2427,B,70,89,29,4,6,30,0,8
NVO. CASAS GRANDES,2428,B,75,84,58,2,6,17,0,2
NVO. CASAS GRANDES,2429,B,52,62,49,4,2,26,1,5
NVO. CASAS GRANDES,2429,C1,54,72,46,4,1,33,0,9
NVO. CASAS GRANDES,2430,B,80,118,34,3,7,45,0,13
NVO. CASAS GRANDES,2430,C1,80,129,30,3,2,37,0,11
NVO. CASAS GRANDES,2430,C2,85,107,30,1,4,51,0,17
NVO. CASAS GRANDES,2430,C3,62,101,36,3,5,35,0,10
NVO. CASAS GRANDES,2431,B,98,97,50,2,9,45,0,20
NVO. CASAS GRANDES,2432,B,58,106,20,7,5,35,0,15
NVO. CASAS GRANDES,2433,B,58,44,22,1,1,37,0,2
NVO. CASAS GRANDES,2434,B,70,70,25,0,4,57,5,0
NVO. CASAS GRANDES,2435,B,86,104,29,4,7,39,0,7
NVO. CASAS GRANDES,2436,B,65,67,18,4,8,38,0,4
NVO. CASAS GRANDES,2437,B,84,100,21,3,2,60,0,10
NVO. CASAS GRANDES,2438,B,64,83,15,2,5,48,1,7
NVO. CASAS GRANDES,2438,C1,84,83,17,4,7,39,0,8
NVO. CASAS GRANDES,2439,B,83,90,23,1,3,58,0,4
NVO. CASAS GRANDES,2439,C1,86,115,14,4,3,52,1,3
NVO. CASAS GRANDES,2440,B,56,92,40,4,6,37,0,7
NVO. CASAS GRANDES,2440,C1,64,66,47,5,2,49,0,8
NVO. CASAS GRANDES,2440,C2,71,92,46,4,11,48,0,9
NVO. CASAS GRANDES,2440,C3,72,62,53,6,11,53,0,9
NVO. CASAS GRANDES,2441,B,67,58,24,1,2,38,0,5
NVO. CASAS GRANDES,2442,B,50,92,19,0,6,40,0,3
NVO. CASAS GRANDES,2443,B,46,66,19,4,5,35,0,8
NVO. CASAS GRANDES,2444,B,48,59,18,5,5,39,0,5
NVO. CASAS GRANDES,2444,C1,57,66,26,4,2,50,0,10
NVO. CASAS GRANDES,2445,B,82,87,37,6,3,49,1,8
NVO. CASAS GRANDES,2446,B,77,71,43,7,3,52,0,12
NVO. CASAS GRANDES,2446,C1,50,97,68,10,6,0,0,12
NVO. CASAS GRANDES,2446,C2,60,96,38,6,4,63,0,9
NVO. CASAS GRANDES,2447,B,76,123,37,4,4,49,0,7
NVO. CASAS GRANDES,2448,B,73,88,45,4,14,35,0,10
NVO. CASAS GRANDES,2448,C1,70,79,44,8,12,54,0,10
NVO. CASAS GRANDES,2449,B,53,51,5,0,9,22,0,3
NVO. CASAS GRANDES,2450,B,67,72,26,1,1,44,0,10
NVO. CASAS GRANDES,2450,C1,75,76,18,1,5,38,0,7
